invoice_id,client_id,due_date,paid_date,amount
INV01558,C071,2022-02-20,2022-03-29,2583.23
INV01559,C073,2022-02-27,2022-04-01,1011.58
INV01560,C075,2022-03-15,2022-04-15,18463.73
INV01561,C084,2022-04-03,2022-04-15,10795.13
INV01562,C090,2022-01-29,2022-03-11,4866.72
INV01563,C090,2022-02-17,2022-03-15,7300.08
INV01564,C091,2022-02-11,2022-03-05,2986.61
INV01565,C093,2022-03-04,2022-03-24,953.5
INV01566,C094,2022-02-16,2022-03-09,11072.54
INV01567,C097,2022-02-07,2022-03-07,5917.02
INV01568,C099,2022-03-12,2022-04-02,7244.99
INV01569,C001,2022-04-03,2022-04-30,4869.35
INV01570,C003,2022-04-19,2022-05-04,821.43
INV01571,C004,2022-04-13,2022-04-22,9534.87
INV01572,C005,2022-03-20,2022-04-07,4228.8
INV01573,C005,2022-03-01,2022-04-11,6343.19
INV01574,C006,2022-03-20,2022-04-11,8603.8
INV01575,C007,2022-03-21,2022-04-24,5522.64
INV01576,C007,2022-04-04,2022-04-24,5522.64
INV01577,C008,2022-04-03,2022-05-06,6811.49
INV01578,C009,2022-03-06,2022-04-09,10350.64
INV01579,C010,2022-04-16,2022-05-01,3973.28
INV01580,C011,2022-04-27,2022-05-11,5972.38
INV01581,C012,2022-03-14,2022-04-03,5255.81
INV01582,C013,2022-04-14,2022-05-02,9916.9
INV01583,C015,2022-04-01,2022-05-05,794.46
INV01584,C017,2022-03-30,2022-05-09,5666.88
INV01585,C017,2022-05-02,2022-05-13,8500.32
INV01586,C018,2022-04-01,2022-05-15,5461.44
INV01587,C019,2022-04-10,2022-05-05,3854.45
INV01588,C019,2022-04-10,2022-05-09,5781.68
INV01589,C021,2022-03-31,2022-05-11,1446.07
INV01590,C022,2022-02-22,2022-04-06,8592.06
INV01591,C023,2022-04-09,2022-04-22,8899.31
INV01592,C024,2022-04-27,2022-05-09,2171.84
INV01593,C026,2022-03-01,2022-04-14,3099.9
INV01594,C027,2022-03-20,2022-04-25,1385.25
INV01595,C028,2022-03-16,2022-04-13,4691.97
INV01596,C029,2022-03-14,2022-04-06,8513.54
INV01597,C032,2022-03-22,2022-04-04,3034.52
INV01598,C040,2022-04-01,2022-05-07,2285.38
INV01599,C041,2022-04-03,2022-05-14,3484.32
INV01600,C042,2022-04-07,2022-05-12,645.73
INV01601,C042,2022-04-20,2022-05-16,968.59
INV01602,C043,2022-04-09,2022-04-30,2241.21
INV01603,C044,2022-04-15,2022-05-14,10196.48
INV01604,C047,2022-04-16,2022-04-27,10688.24
INV01605,C048,2022-03-29,2022-04-29,3742.7
INV01606,C049,2022-03-27,2022-05-06,1090.68
INV01607,C050,2022-03-18,2022-04-19,4750.48
INV01608,C051,2022-03-01,2022-04-07,21069.07
INV01609,C059,2022-04-22,2022-05-01,18606.91
INV01610,C061,2022-02-28,2022-04-10,5254.76
INV01611,C062,2022-03-31,2022-04-24,8640.52
INV01612,C065,2022-03-14,2022-04-22,18151.86
INV01613,C071,2022-03-28,2022-04-28,1750.99
INV01614,C071,2022-03-19,2022-05-02,2626.48
INV01615,C073,2022-03-24,2022-04-19,649.31
INV01616,C073,2022-03-25,2022-04-23,973.97
INV01617,C074,2022-04-22,2022-05-05,11381.08
INV01618,C076,2022-03-26,2022-05-05,4853.63
INV01619,C076,2022-03-29,2022-05-09,7280.44
INV01620,C080,2022-03-23,2022-04-13,2100.25
INV01621,C085,2022-02-28,2022-04-11,1791.09
INV01622,C085,2022-03-02,2022-04-15,2686.64
INV01623,C087,2022-02-24,2022-04-06,10105.43
INV01624,C090,2022-03-04,2022-04-03,4447.64
INV01625,C099,2022-03-29,2022-04-21,1922.44
INV01626,C099,2022-03-30,2022-04-25,2883.67
INV01627,C100,2022-03-08,2022-04-15,17689.55
INV01628,C001,2022-05-31,2022-06-12,5201.98
INV01629,C002,2022-04-26,2022-05-28,5293.32
INV01630,C003,2022-05-19,2022-06-11,871.49
INV01631,C004,2022-05-02,2022-06-14,9927.61
INV01632,C005,2022-04-26,2022-05-09,4241.38
INV01633,C005,2022-04-20,2022-05-13,6362.07
INV01634,C006,2022-04-10,2022-05-14,8663.17
INV01635,C007,2022-04-10,2022-05-02,5702.29
INV01636,C008,2022-05-02,2022-06-01,6656.21
INV01637,C009,2022-04-26,2022-06-06,11160.36
INV01638,C010,2022-04-28,2022-05-28,4064.02
INV01639,C011,2022-03-21,2022-05-04,4109.82
INV01640,C012,2022-05-01,2022-05-09,13171.0
INV01641,C015,2022-04-12,2022-05-05,825.41
INV01642,C017,2022-05-11,2022-06-15,5275.33
INV01643,C017,2022-05-14,2022-06-19,7912.99
INV01644,C018,2022-04-13,2022-05-05,6943.28
INV01645,C020,2022-04-18,2022-05-21,965.56
INV01646,C021,2022-05-15,2022-06-04,1356.6
INV01647,C022,2022-05-10,2022-05-23,6703.08
INV01648,C024,2022-05-14,2022-06-05,4011.81
INV01649,C026,2022-05-25,2022-06-04,3533.51
INV01650,C028,2022-05-31,2022-06-12,5332.31
INV01651,C029,2022-05-18,2022-06-02,8312.98
INV01652,C036,2022-04-14,2022-05-22,1757.82
INV01653,C036,2022-05-16,2022-05-26,2636.73
INV01654,C038,2022-05-11,2022-06-09,6854.49
INV01655,C039,2022-05-07,2022-05-21,8965.49
INV01656,C041,2022-04-12,2022-05-22,1715.95
INV01657,C042,2022-05-14,2022-06-15,2170.73
INV01658,C044,2022-04-15,2022-05-03,9639.53
INV01659,C046,2022-05-02,2022-06-13,11413.36
INV01660,C047,2022-04-20,2022-05-04,11515.48
INV01661,C048,2022-05-08,2022-05-31,6227.23
INV01662,C049,2022-05-11,2022-06-01,879.31
INV01663,C055,2022-05-10,2022-06-12,15583.07
INV01664,C056,2022-04-01,2022-05-16,3602.55
INV01665,C059,2022-04-28,2022-05-28,17928.38
INV01666,C061,2022-04-20,2022-05-14,6050.03
INV01667,C062,2022-04-11,2022-05-25,2528.97
INV01668,C062,2022-05-14,2022-05-29,3793.45
INV01669,C065,2022-05-15,2022-06-07,2992.27
INV01670,C072,2022-05-17,2022-06-01,1320.82
INV01671,C072,2022-04-29,2022-06-05,1981.22
INV01672,C079,2022-05-26,2022-06-04,7600.83
INV01673,C080,2022-06-05,2022-06-12,1991.93
INV01674,C082,2022-04-23,2022-05-04,111.73
INV01675,C082,2022-04-10,2022-05-08,167.6
INV01676,C089,2022-05-09,2022-06-05,2816.06
INV01677,C092,2022-05-12,2022-06-03,5558.97
INV01678,C095,2022-05-07,2022-06-10,7771.51
INV01679,C097,2022-04-29,2022-05-16,8199.0
INV01680,C099,2022-05-11,2022-05-22,2652.34
INV01681,C100,2022-04-11,2022-05-16,6112.24
INV01682,C001,2022-06-01,2022-06-21,5299.47
INV01683,C002,2022-06-18,2022-07-14,5267.12
INV01684,C003,2022-05-29,2022-07-05,879.71
INV01685,C004,2022-05-27,2022-06-20,4134.81
INV01686,C004,2022-05-18,2022-06-24,6202.22
INV01687,C005,2022-06-07,2022-07-06,10202.08
INV01688,C006,2022-06-06,2022-07-07,8769.92
INV01689,C007,2022-06-18,2022-07-01,5804.64
INV01690,C008,2022-05-27,2022-07-10,6812.48
INV01691,C009,2022-05-31,2022-06-15,10958.15
INV01692,C010,2022-05-23,2022-06-04,4355.42
INV01693,C012,2022-05-28,2022-07-01,8892.84
INV01694,C013,2022-05-26,2022-07-05,10824.11
INV01695,C014,2022-05-17,2022-06-20,5593.53
INV01696,C015,2022-05-13,2022-06-13,213.09
INV01697,C015,2022-05-11,2022-06-17,319.64
INV01698,C017,2022-05-02,2022-06-13,10461.21
INV01699,C018,2022-05-17,2022-06-11,4108.47
INV01700,C018,2022-06-02,2022-06-15,6162.71
INV01701,C019,2022-05-24,2022-06-16,5596.6
INV01702,C022,2022-05-14,2022-06-09,6447.43
INV01703,C024,2022-06-05,2022-07-11,2103.56
INV01704,C026,2022-05-28,2022-06-11,3351.53
INV01705,C027,2022-05-23,2022-06-25,1727.59
INV01706,C029,2022-06-17,2022-07-05,2379.01
INV01707,C029,2022-07-01,2022-07-09,3568.52
INV01708,C030,2022-05-22,2022-06-12,2359.06
INV01709,C031,2022-06-08,2022-06-24,12947.43
INV01710,C032,2022-06-28,2022-07-05,2331.69
INV01711,C033,2022-05-30,2022-06-20,1158.57
INV01712,C033,2022-05-23,2022-06-24,1737.86
INV01713,C036,2022-05-25,2022-06-04,1520.28
INV01714,C036,2022-05-23,2022-06-08,2280.43
INV01715,C038,2022-05-10,2022-06-02,3720.76
INV01716,C038,2022-04-30,2022-06-06,5581.15
INV01717,C039,2022-06-27,2022-07-07,9234.45
INV01718,C040,2022-05-21,2022-06-24,2844.23
INV01719,C044,2022-06-15,2022-07-01,9388.76
INV01720,C046,2022-07-01,2022-07-13,7685.78
INV01721,C047,2022-05-18,2022-06-14,7233.98
INV01722,C048,2022-06-09,2022-07-13,4838.89
INV01723,C049,2022-06-15,2022-07-04,668.13
INV01724,C050,2022-05-31,2022-06-29,3515.91
INV01725,C059,2022-05-10,2022-06-05,13518.77
INV01726,C064,2022-04-30,2022-06-03,980.67
INV01727,C065,2022-05-27,2022-06-30,6501.47
INV01728,C065,2022-06-11,2022-07-04,9752.21
INV01729,C072,2022-05-04,2022-06-08,1344.96
INV01730,C076,2022-05-24,2022-06-19,13573.48
INV01731,C077,2022-05-12,2022-06-10,9883.45
INV01732,C078,2022-06-01,2022-06-15,10948.67
INV01733,C082,2022-05-17,2022-06-05,870.62
INV01734,C083,2022-05-27,2022-07-07,9301.48
INV01735,C086,2022-05-25,2022-06-26,3064.05
INV01736,C087,2022-06-06,2022-07-01,4774.93
INV01737,C087,2022-06-06,2022-07-05,7162.39
INV01738,C093,2022-06-05,2022-06-26,119.02
INV01739,C093,2022-06-14,2022-06-30,178.52
INV01740,C096,2022-05-08,2022-06-21,265.56
INV01741,C096,2022-06-12,2022-06-25,398.34
INV01742,C098,2022-06-03,2022-06-25,11399.09
INV01743,C099,2022-06-06,2022-06-17,8682.01
INV01744,C100,2022-06-10,2022-07-06,4425.17
INV01745,C001,2022-07-06,2022-08-12,5144.06
INV01746,C003,2022-07-10,2022-08-08,812.6
INV01747,C004,2022-06-11,2022-07-10,4076.29
INV01748,C005,2022-07-22,2022-08-10,4139.86
INV01749,C005,2022-07-20,2022-08-14,6209.8
INV01750,C006,2022-06-21,2022-07-14,8342.02
INV01751,C007,2022-06-24,2022-07-24,5544.45
INV01752,C008,2022-07-28,2022-08-06,2740.99
INV01753,C008,2022-07-24,2022-08-10,4111.49
INV01754,C009,2022-06-03,2022-07-06,10415.88
INV01755,C010,2022-05-31,2022-07-03,3951.83
INV01756,C012,2022-06-06,2022-07-08,10329.16
INV01757,C013,2022-06-25,2022-07-08,13270.88
INV01758,C015,2022-06-09,2022-07-10,252.38
INV01759,C015,2022-06-30,2022-07-14,378.58
INV01760,C017,2022-06-24,2022-07-07,7146.29
INV01761,C018,2022-06-24,2022-08-05,9561.98
INV01762,C019,2022-06-23,2022-08-05,6125.2
INV01763,C020,2022-06-24,2022-07-22,780.07
INV01764,C021,2022-07-09,2022-08-05,1716.58
INV01765,C022,2022-07-09,2022-08-12,6099.66
INV01766,C023,2022-06-28,2022-08-11,2468.5
INV01767,C023,2022-07-03,2022-08-15,3702.75
INV01768,C027,2022-06-18,2022-07-30,1562.31
INV01769,C029,2022-05-23,2022-07-02,5780.56
INV01770,C031,2022-06-24,2022-07-10,13867.86
INV01771,C033,2022-07-09,2022-07-29,2097.43
INV01772,C034,2022-06-15,2022-07-16,7562.23
INV01773,C035,2022-07-13,2022-08-11,3519.43
INV01774,C036,2022-06-20,2022-07-15,7481.5
INV01775,C037,2022-06-22,2022-07-06,1136.85
INV01776,C041,2022-07-20,2022-08-08,1790.92
INV01777,C047,2022-07-21,2022-08-03,5950.63
INV01778,C048,2022-08-06,2022-08-15,2239.93
INV01779,C048,2022-08-11,2022-08-19,3359.9
INV01780,C050,2022-06-19,2022-07-20,3461.65
INV01781,C052,2022-06-26,2022-07-22,2744.95
INV01782,C055,2022-07-11,2022-08-14,2306.83
INV01783,C055,2022-08-03,2022-08-18,3460.25
INV01784,C057,2022-07-13,2022-08-10,7606.53
INV01785,C058,2022-07-09,2022-07-18,4669.3
INV01786,C059,2022-07-29,2022-08-11,2692.17
INV01787,C059,2022-07-03,2022-08-15,4038.25
INV01788,C071,2022-06-03,2022-07-10,967.18
INV01789,C071,2022-06-26,2022-07-14,1450.78
INV01790,C073,2022-06-23,2022-08-04,2742.4
INV01791,C074,2022-05-31,2022-07-05,4019.91
INV01792,C074,2022-06-25,2022-07-09,6029.87
INV01793,C075,2022-06-18,2022-07-16,3853.77
INV01794,C081,2022-07-08,2022-07-24,9828.42
INV01795,C085,2022-06-24,2022-07-18,12015.43
INV01796,C086,2022-07-12,2022-07-26,10727.61
INV01797,C087,2022-05-31,2022-07-12,11536.58
INV01798,C089,2022-05-30,2022-07-05,3348.62
INV01799,C094,2022-06-21,2022-08-04,2719.23
INV01800,C095,2022-06-22,2022-07-17,7033.31
INV01801,C096,2022-06-10,2022-07-18,1341.51
INV01802,C099,2022-06-10,2022-07-03,2415.38
INV01803,C100,2022-06-26,2022-07-03,5468.66
INV01804,C100,2022-05-23,2022-07-07,8202.99
INV01805,C001,2022-07-31,2022-08-26,5070.32
INV01806,C002,2022-07-11,2022-08-09,5477.22
INV01807,C003,2022-07-17,2022-08-27,850.23
INV01808,C004,2022-08-05,2022-09-15,10449.02
INV01809,C005,2022-07-31,2022-08-10,10556.22
INV01810,C006,2022-07-31,2022-08-28,8935.03
INV01811,C007,2022-08-04,2022-08-21,5996.78
INV01812,C008,2022-07-27,2022-09-07,6314.9
INV01813,C009,2022-06-28,2022-08-04,10740.17
INV01814,C010,2022-08-03,2022-09-12,4325.38
INV01815,C011,2022-09-04,2022-09-14,4230.66
INV01816,C012,2022-08-06,2022-08-27,14876.76
INV01817,C013,2022-08-06,2022-08-14,6681.68
INV01818,C014,2022-08-03,2022-08-20,9681.02
INV01819,C018,2022-08-01,2022-09-02,5663.01
INV01820,C021,2022-07-29,2022-08-31,480.73
INV01821,C021,2022-08-02,2022-09-04,721.1
INV01822,C022,2022-07-10,2022-08-21,3909.47
INV01823,C023,2022-07-03,2022-08-15,10004.65
INV01824,C025,2022-08-19,2022-08-31,15258.3
INV01825,C027,2022-07-19,2022-08-02,979.47
INV01826,C028,2022-07-09,2022-08-15,1849.24
INV01827,C028,2022-07-19,2022-08-19,2773.85
INV01828,C029,2022-08-21,2022-09-07,11435.25
INV01829,C031,2022-06-27,2022-08-06,11505.17
INV01830,C032,2022-07-23,2022-08-05,2692.18
INV01831,C033,2022-07-26,2022-08-05,948.64
INV01832,C033,2022-07-31,2022-08-09,1422.96
INV01833,C034,2022-06-28,2022-08-02,7699.59
INV01834,C035,2022-07-02,2022-08-02,4138.98
INV01835,C038,2022-08-12,2022-09-14,6257.62
INV01836,C040,2022-08-18,2022-09-06,3235.65
INV01837,C042,2022-08-10,2022-09-11,2262.37
INV01838,C043,2022-07-20,2022-08-04,895.95
INV01839,C043,2022-07-02,2022-08-08,1343.93
INV01840,C044,2022-07-02,2022-08-06,2878.13
INV01841,C044,2022-07-20,2022-08-10,4317.19
INV01842,C046,2022-07-20,2022-08-13,8847.98
INV01843,C047,2022-08-05,2022-08-19,6270.37
INV01844,C048,2022-08-29,2022-09-11,6268.71
INV01845,C053,2022-08-29,2022-09-15,4545.14
INV01846,C055,2022-06-25,2022-08-04,5450.81
INV01847,C056,2022-08-21,2022-09-15,5638.46
INV01848,C056,2022-08-27,2022-09-19,8457.69
INV01849,C060,2022-08-02,2022-08-10,3181.86
INV01850,C063,2022-08-02,2022-09-07,2092.37
INV01851,C063,2022-07-31,2022-09-11,3138.55
INV01852,C069,2022-07-29,2022-08-20,791.54
INV01853,C070,2022-08-11,2022-09-15,5377.13
INV01854,C071,2022-08-03,2022-09-09,1041.76
INV01855,C073,2022-08-23,2022-08-30,2080.65
INV01856,C073,2022-08-05,2022-08-30,2080.65
INV01857,C075,2022-07-06,2022-08-11,16095.19
INV01858,C076,2022-07-27,2022-09-09,2063.37
INV01859,C079,2022-07-04,2022-08-13,13055.53
INV01860,C082,2022-08-03,2022-08-24,813.28
INV01861,C084,2022-08-10,2022-08-19,15286.46
INV01862,C088,2022-07-03,2022-08-16,1466.24
INV01863,C088,2022-08-04,2022-08-20,2199.36
INV01864,C095,2022-08-07,2022-08-19,5185.04
INV01865,C095,2022-07-12,2022-08-23,7777.56
INV01866,C096,2022-07-30,2022-09-05,249.85
INV01867,C097,2022-08-18,2022-09-10,3309.19
INV01868,C001,2022-08-29,2022-09-24,5238.4
INV01869,C002,2022-07-19,2022-09-02,5333.76
INV01870,C003,2022-08-26,2022-09-09,831.28
INV01871,C004,2022-09-23,2022-10-13,10009.26
INV01872,C005,2022-09-19,2022-10-03,4283.77
INV01873,C005,2022-09-12,2022-10-07,6425.65
INV01874,C006,2022-08-01,2022-09-05,8844.71
INV01875,C008,2022-09-07,2022-10-14,6778.43
INV01876,C009,2022-09-20,2022-09-29,10496.07
INV01877,C010,2022-08-31,2022-09-28,4303.84
INV01878,C011,2022-08-09,2022-09-12,6951.65
INV01879,C014,2022-08-29,2022-10-08,6264.83
INV01880,C015,2022-08-12,2022-09-10,965.87
INV01881,C016,2022-09-03,2022-09-25,4317.26
INV01882,C018,2022-08-02,2022-09-10,5568.78
INV01883,C020,2022-08-15,2022-09-21,888.42
INV01884,C021,2022-09-18,2022-10-06,1330.17
INV01885,C022,2022-08-23,2022-09-09,5230.19
INV01886,C023,2022-08-16,2022-09-27,3861.41
INV01887,C023,2022-09-13,2022-10-01,5792.11
INV01888,C025,2022-08-13,2022-09-08,12336.74
INV01889,C026,2022-08-25,2022-09-25,4216.37
INV01890,C029,2022-08-05,2022-09-08,10448.25
INV01891,C030,2022-09-04,2022-10-16,4304.21
INV01892,C031,2022-09-14,2022-10-10,5031.95
INV01893,C031,2022-09-13,2022-10-14,7547.92
INV01894,C032,2022-09-14,2022-09-28,2295.29
INV01895,C035,2022-09-10,2022-09-25,3385.94
INV01896,C038,2022-09-13,2022-09-30,7963.52
INV01897,C040,2022-08-25,2022-09-11,1670.4
INV01898,C040,2022-08-25,2022-09-15,2505.59
INV01899,C041,2022-08-16,2022-09-15,1190.75
INV01900,C041,2022-08-29,2022-09-19,1786.13
INV01901,C044,2022-08-22,2022-09-28,11074.75
INV01902,C046,2022-08-24,2022-09-06,5198.46
INV01903,C046,2022-08-07,2022-09-10,7797.69
INV01904,C048,2022-07-27,2022-09-03,3914.17
INV01905,C050,2022-09-06,2022-09-29,7009.76
INV01906,C051,2022-09-13,2022-09-29,10950.57
INV01907,C052,2022-09-03,2022-09-22,2574.32
INV01908,C052,2022-08-14,2022-09-26,3861.48
INV01909,C054,2022-08-26,2022-10-03,963.83
INV01910,C065,2022-08-28,2022-09-11,3417.36
INV01911,C066,2022-09-16,2022-10-04,3489.76
INV01912,C066,2022-09-04,2022-10-08,5234.65
INV01913,C067,2022-09-18,2022-10-13,19432.69
INV01914,C076,2022-08-19,2022-09-18,2236.57
INV01915,C077,2022-08-21,2022-10-04,1597.58
INV01916,C077,2022-08-28,2022-10-08,2396.37
INV01917,C079,2022-09-06,2022-09-18,9083.42
INV01918,C084,2022-08-17,2022-09-27,6838.83
INV01919,C085,2022-09-11,2022-09-27,1379.6
INV01920,C085,2022-09-20,2022-10-01,2069.4
INV01921,C096,2022-08-31,2022-09-21,700.38
INV01922,C097,2022-09-21,2022-10-02,3165.62
INV01923,C099,2022-08-19,2022-09-22,11623.09
INV01924,C001,2022-09-12,2022-10-15,4947.19
INV01925,C002,2022-09-15,2022-10-12,5202.23
INV01926,C003,2022-10-03,2022-10-20,871.31
INV01927,C004,2022-10-15,2022-11-15,10316.85
INV01928,C005,2022-09-08,2022-10-03,10287.23
INV01929,C006,2022-09-04,2022-10-19,8921.89
INV01930,C007,2022-09-20,2022-10-11,5726.06
INV01931,C008,2022-10-05,2022-10-24,6502.6
INV01932,C010,2022-09-03,2022-10-14,4028.66
INV01933,C011,2022-09-16,2022-10-05,5234.98
INV01934,C012,2022-10-06,2022-11-12,14407.75
INV01935,C015,2022-10-13,2022-11-13,945.72
INV01936,C016,2022-10-15,2022-11-09,14025.65
INV01937,C017,2022-09-22,2022-10-19,7781.14
INV01938,C018,2022-09-18,2022-10-28,11238.13
INV01939,C019,2022-09-28,2022-10-25,6769.0
INV01940,C021,2022-09-28,2022-10-18,1148.05
INV01941,C021,2022-09-14,2022-10-18,1148.05
INV01942,C023,2022-09-21,2022-10-14,4918.33
INV01943,C024,2022-09-20,2022-10-17,1921.08
INV01944,C025,2022-09-02,2022-10-15,14000.94
INV01945,C026,2022-10-10,2022-11-12,4872.82
INV01946,C028,2022-10-13,2022-11-13,6903.93
INV01947,C029,2022-10-27,2022-11-12,9993.96
INV01948,C030,2022-10-25,2022-11-15,4104.24
INV01949,C032,2022-10-25,2022-11-11,3134.91
INV01950,C034,2022-08-31,2022-10-12,7762.39
INV01951,C037,2022-10-03,2022-10-19,1334.77
INV01952,C038,2022-09-30,2022-11-09,5721.91
INV01953,C040,2022-10-14,2022-11-06,3922.62
INV01954,C041,2022-09-27,2022-10-23,2161.49
INV01955,C042,2022-10-12,2022-11-15,2406.04
INV01956,C043,2022-10-24,2022-11-02,2124.92
INV01957,C045,2022-10-05,2022-10-14,1896.09
INV01958,C045,2022-10-01,2022-10-18,2844.13
INV01959,C046,2022-09-28,2022-10-30,8106.42
INV01960,C048,2022-10-05,2022-11-12,1983.33
INV01961,C048,2022-10-23,2022-11-16,2974.99
INV01962,C054,2022-09-30,2022-10-11,783.55
INV01963,C059,2022-10-17,2022-11-13,4449.91
INV01964,C066,2022-10-11,2022-10-27,2224.95
INV01965,C068,2022-10-02,2022-11-05,15316.01
INV01966,C078,2022-09-28,2022-10-15,12651.26
INV01967,C083,2022-09-19,2022-10-31,8084.64
INV01968,C095,2022-10-20,2022-10-28,2676.1
INV01969,C095,2022-09-22,2022-11-01,4014.14
INV01970,C100,2022-09-23,2022-10-17,16465.93
INV01971,C001,2022-10-27,2022-11-14,5039.77
INV01972,C002,2022-10-25,2022-11-14,2051.14
INV01973,C002,2022-10-08,2022-11-18,3076.71
INV01974,C003,2022-10-13,2022-11-24,874.61
INV01975,C004,2022-09-28,2022-11-04,9739.52
INV01976,C005,2022-11-08,2022-11-19,9933.87
INV01977,C006,2022-10-21,2022-11-18,8371.58
INV01978,C007,2022-10-26,2022-11-22,5648.55
INV01979,C008,2022-11-02,2022-11-29,6540.63
INV01980,C012,2022-10-11,2022-11-20,8553.47
INV01981,C013,2022-10-11,2022-11-09,5321.03
INV01982,C013,2022-10-07,2022-11-13,7981.55
INV01983,C015,2022-11-22,2022-12-03,269.97
INV01984,C015,2022-11-23,2022-12-07,404.96
INV01985,C018,2022-11-13,2022-12-05,8872.33
INV01986,C019,2022-11-04,2022-12-10,5802.71
INV01987,C020,2022-10-13,2022-11-09,435.23
INV01988,C020,2022-10-01,2022-11-13,652.85
INV01989,C024,2022-10-13,2022-11-19,3812.83
INV01990,C025,2022-11-20,2022-12-09,13708.06
INV01991,C027,2022-11-15,2022-12-13,1396.34
INV01992,C028,2022-10-26,2022-11-25,7214.03
INV01993,C031,2022-11-14,2022-12-15,10641.46
INV01994,C034,2022-10-03,2022-11-10,5585.68
INV01995,C035,2022-11-17,2022-12-08,2300.84
INV01996,C036,2022-11-05,2022-11-14,4582.37
INV01997,C039,2022-10-23,2022-11-13,10301.82
INV01998,C041,2022-11-07,2022-11-14,1638.64
INV01999,C042,2022-11-17,2022-12-04,1063.18
INV02000,C042,2022-11-17,2022-12-08,1594.77
INV02001,C046,2022-10-27,2022-11-15,11290.44
INV02002,C047,2022-11-03,2022-12-12,6825.1
INV02003,C048,2022-10-06,2022-11-15,4837.75
INV02004,C049,2022-11-19,2022-12-06,853.89
INV02005,C050,2022-11-10,2022-11-29,6230.72
INV02006,C055,2022-11-02,2022-12-14,7850.65
INV02007,C057,2022-11-07,2022-12-06,2657.01
INV02008,C065,2022-10-30,2022-11-28,12814.73
INV02009,C067,2022-10-03,2022-11-05,6680.36
INV02010,C068,2022-10-12,2022-11-04,13045.47
INV02011,C069,2022-11-19,2022-12-06,1708.08
INV02012,C071,2022-11-15,2022-12-14,715.92
INV02013,C073,2022-10-16,2022-11-24,2394.59
INV02014,C077,2022-11-17,2022-12-16,2880.26
INV02015,C078,2022-10-12,2022-11-25,18871.19
INV02016,C085,2022-10-10,2022-11-13,13939.45
INV02017,C086,2022-10-24,2022-12-06,5265.25
INV02018,C090,2022-09-22,2022-11-04,5668.79
INV02019,C091,2022-10-27,2022-11-04,1059.97
INV02020,C093,2022-10-27,2022-11-24,304.13
INV02021,C097,2022-10-27,2022-11-10,3289.84
INV02022,C097,2022-10-02,2022-11-14,4934.76
INV02023,C098,2022-11-16,2022-11-26,7301.02
INV02024,C001,2022-11-25,2023-01-05,5270.36
INV02025,C002,2022-11-18,2022-12-10,5196.59
INV02026,C003,2022-11-19,2022-12-15,885.29
INV02027,C004,2022-12-03,2022-12-17,9834.71
INV02028,C005,2022-12-06,2022-12-19,9949.19
INV02029,C006,2022-11-23,2022-12-26,9042.72
INV02030,C007,2022-11-24,2022-12-03,5613.75
INV02031,C008,2022-12-08,2022-12-22,6398.02
INV02032,C009,2022-10-23,2022-12-05,10477.84
INV02033,C010,2022-11-21,2023-01-05,4014.34
INV02034,C011,2022-10-29,2022-12-09,8492.77
INV02035,C012,2022-12-01,2022-12-15,13797.54
INV02036,C012,2022-12-02,2022-12-15,13797.54
INV02037,C014,2022-12-17,2022-12-31,6024.99
INV02038,C015,2022-12-04,2022-12-24,1009.0
INV02039,C017,2022-11-16,2022-12-31,7644.43
INV02040,C018,2022-11-30,2022-12-12,5706.05
INV02041,C019,2022-10-20,2022-12-04,2918.64
INV02042,C020,2022-12-11,2022-12-24,401.67
INV02043,C020,2022-11-23,2022-12-28,602.5
INV02044,C021,2022-11-28,2023-01-11,1274.06
INV02045,C022,2022-11-21,2022-12-21,2806.09
INV02046,C022,2022-11-20,2022-12-25,4209.14
INV02047,C024,2022-11-26,2022-12-05,3158.83
INV02048,C027,2022-11-29,2022-12-18,986.27
INV02049,C028,2022-12-08,2022-12-28,8376.21
INV02050,C029,2022-12-14,2023-01-15,6672.5
INV02051,C030,2022-12-09,2023-01-06,4837.14
INV02052,C032,2022-11-27,2023-01-06,1880.2
INV02053,C033,2022-12-04,2023-01-13,3189.78
INV02054,C034,2022-12-13,2023-01-05,5120.42
INV02055,C035,2022-11-09,2022-12-22,2625.18
INV02056,C036,2022-11-14,2022-12-10,1841.01
INV02057,C036,2022-11-10,2022-12-14,2761.51
INV02058,C038,2022-12-09,2023-01-12,9464.1
INV02059,C039,2022-12-03,2022-12-31,6545.66
INV02060,C040,2022-11-13,2022-12-12,5005.25
INV02061,C041,2022-11-22,2022-12-19,2797.72
INV02062,C044,2022-11-22,2022-12-09,7687.44
INV02063,C048,2022-11-26,2023-01-05,3098.72
INV02064,C051,2022-11-05,2022-12-16,17094.28
INV02065,C052,2022-12-01,2023-01-11,3834.16
INV02066,C052,2023-01-02,2023-01-15,5751.24
INV02067,C056,2022-11-06,2022-12-11,3599.71
INV02068,C056,2022-12-03,2022-12-15,5399.56
INV02069,C057,2022-12-27,2023-01-14,11337.11
INV02070,C058,2022-12-14,2022-12-29,1541.21
INV02071,C060,2022-11-30,2023-01-01,7583.73
INV02072,C063,2022-12-06,2023-01-15,2802.06
INV02073,C063,2022-12-24,2023-01-19,4203.09
INV02074,C066,2022-12-18,2022-12-25,2695.19
INV02075,C068,2022-10-24,2022-12-05,2956.55
INV02076,C070,2022-12-09,2022-12-17,1787.79
