invoice_id,client_id,due_date,paid_date,amount
INV01557,C075,2022-03-07,2022-04-16,3114.96
INV01558,C079,2022-05-02,2022-05-09,20310.46
INV01559,C080,2022-03-17,2022-04-27,2292.16
INV01560,C082,2022-04-10,2022-04-26,16441.7
INV01561,C084,2022-02-21,2022-04-04,14312.78
INV01562,C086,2022-04-22,2022-04-30,3500.8
INV01563,C089,2022-03-25,2022-04-19,8355.42
INV01564,C090,2022-02-28,2022-04-11,16745.17
INV01565,C093,2022-04-04,2022-05-16,7933.59
INV01566,C096,2022-03-24,2022-04-12,6365.64
INV01567,C098,2022-03-25,2022-04-29,4962.65
INV01568,C001,2022-04-01,2022-05-15,10942.11
INV01569,C002,2022-04-17,2022-05-10,10908.59
INV01570,C003,2022-05-11,2022-05-23,1708.49
INV01571,C004,2022-04-25,2022-06-03,4045.11
INV01572,C005,2022-04-29,2022-05-22,2785.2
INV01573,C006,2022-05-04,2022-05-23,806.72
INV01574,C007,2022-06-01,2022-06-08,3526.3
INV01575,C007,2022-05-23,2022-06-12,5289.46
INV01576,C008,2022-05-02,2022-06-04,10848.45
INV01577,C009,2022-04-05,2022-05-02,8568.55
INV01578,C010,2022-05-07,2022-06-05,8471.39
INV01579,C012,2022-04-13,2022-05-02,8339.03
INV01580,C016,2022-05-19,2022-05-27,2154.54
INV01581,C016,2022-04-20,2022-05-31,3231.82
INV01582,C018,2022-05-15,2022-05-29,10217.07
INV01583,C020,2022-04-01,2022-05-05,2976.29
INV01584,C021,2022-05-19,2022-06-12,5271.58
INV01585,C022,2022-05-01,2022-05-28,9305.97
INV01586,C023,2022-04-17,2022-05-04,2622.54
INV01587,C026,2022-05-03,2022-05-28,4778.34
INV01588,C028,2022-04-10,2022-05-11,4883.67
INV01589,C028,2022-04-14,2022-05-15,7325.51
INV01590,C032,2022-04-01,2022-05-07,531.85
INV01591,C032,2022-04-28,2022-05-11,797.78
INV01592,C033,2022-03-26,2022-05-07,7001.77
INV01593,C034,2022-05-03,2022-06-06,1418.47
INV01594,C035,2022-05-02,2022-05-23,2456.11
INV01595,C036,2022-04-21,2022-05-21,6434.41
INV01596,C038,2022-05-04,2022-05-19,5569.06
INV01597,C041,2022-05-24,2022-06-05,2662.25
INV01598,C043,2022-04-10,2022-05-20,2619.85
INV01599,C045,2022-04-25,2022-05-07,9422.25
INV01600,C052,2022-06-01,2022-06-13,2913.34
INV01601,C057,2022-05-03,2022-06-11,8402.68
INV01602,C065,2022-04-21,2022-05-31,3482.87
INV01603,C073,2022-04-02,2022-05-12,13584.76
INV01604,C075,2022-04-23,2022-05-28,12869.65
INV01605,C079,2022-04-20,2022-05-30,20242.15
INV01606,C082,2022-04-29,2022-05-14,6433.59
INV01607,C082,2022-05-06,2022-05-18,9650.38
INV01608,C090,2022-05-13,2022-05-22,8405.83
INV01609,C097,2022-05-18,2022-05-25,6416.14
INV01610,C001,2022-05-21,2022-06-24,10855.17
INV01611,C002,2022-05-08,2022-06-03,10597.35
INV01612,C004,2022-07-02,2022-07-11,3823.18
INV01613,C005,2022-05-13,2022-06-22,2853.75
INV01614,C006,2022-06-05,2022-07-16,760.91
INV01615,C007,2022-06-15,2022-06-29,8811.79
INV01616,C008,2022-05-20,2022-06-24,10581.14
INV01617,C009,2022-06-05,2022-07-16,8075.02
INV01618,C010,2022-06-18,2022-07-02,8552.09
INV01619,C012,2022-05-10,2022-06-21,5726.97
INV01620,C014,2022-05-17,2022-06-28,12302.5
INV01621,C015,2022-05-04,2022-06-15,4327.35
INV01622,C016,2022-05-15,2022-06-26,2533.16
INV01623,C016,2022-06-13,2022-06-30,3799.75
INV01624,C017,2022-06-22,2022-07-09,2778.16
INV01625,C017,2022-06-01,2022-07-13,4167.23
INV01626,C020,2022-05-19,2022-07-01,2494.63
INV01627,C022,2022-06-09,2022-07-03,7739.44
INV01628,C023,2022-05-27,2022-06-24,11999.89
INV01629,C024,2022-06-21,2022-07-09,3082.67
INV01630,C024,2022-05-30,2022-07-13,4624.0
INV01631,C025,2022-06-15,2022-07-11,10395.75
INV01632,C033,2022-05-19,2022-06-02,6959.5
INV01633,C034,2022-05-23,2022-07-07,1566.88
INV01634,C037,2022-05-07,2022-06-12,2438.67
INV01635,C038,2022-05-27,2022-06-25,7611.75
INV01636,C039,2022-05-31,2022-06-07,1382.67
INV01637,C040,2022-06-27,2022-07-05,2150.29
INV01638,C043,2022-06-05,2022-07-08,1380.68
INV01639,C045,2022-06-13,2022-07-03,3300.15
INV01640,C045,2022-06-19,2022-07-07,4950.23
INV01641,C046,2022-05-28,2022-06-15,5131.03
INV01642,C047,2022-06-11,2022-07-07,5471.77
INV01643,C048,2022-06-09,2022-06-19,11566.66
INV01644,C052,2022-05-27,2022-06-29,2561.09
INV01645,C053,2022-06-02,2022-07-04,1073.84
INV01646,C063,2022-06-24,2022-07-12,1214.11
INV01647,C063,2022-06-15,2022-07-16,1821.17
INV01648,C070,2022-06-12,2022-07-02,3153.51
INV01649,C070,2022-05-30,2022-07-02,3153.51
INV01650,C071,2022-04-18,2022-06-02,10280.27
INV01651,C077,2022-05-25,2022-06-15,6455.31
INV01652,C079,2022-05-25,2022-06-18,3903.27
INV01653,C084,2022-06-26,2022-07-05,7563.33
INV01654,C085,2022-05-31,2022-06-28,3947.26
INV01655,C088,2022-06-20,2022-07-02,1677.35
INV01656,C090,2022-05-16,2022-06-10,5615.02
INV01657,C093,2022-05-18,2022-06-08,9442.03
INV01658,C001,2022-06-27,2022-07-08,11075.44
INV01659,C002,2022-07-06,2022-08-02,10658.62
INV01660,C003,2022-07-02,2022-07-20,1740.06
INV01661,C004,2022-07-11,2022-08-06,1538.28
INV01662,C004,2022-07-04,2022-08-10,2307.43
INV01663,C005,2022-06-02,2022-07-11,1071.48
INV01664,C005,2022-06-30,2022-07-15,1607.22
INV01665,C006,2022-07-13,2022-07-20,773.68
INV01666,C007,2022-06-20,2022-07-20,8789.47
INV01667,C008,2022-06-12,2022-07-23,9922.48
INV01668,C009,2022-06-03,2022-07-03,3407.26
INV01669,C009,2022-06-28,2022-07-07,5110.89
INV01670,C010,2022-06-08,2022-07-16,9080.1
INV01671,C013,2022-07-20,2022-07-29,1229.78
INV01672,C016,2022-06-26,2022-07-05,2933.44
INV01673,C016,2022-05-30,2022-07-09,4400.17
INV01674,C017,2022-07-10,2022-08-03,10752.12
INV01675,C018,2022-06-06,2022-07-21,5612.81
INV01676,C019,2022-06-18,2022-07-10,3145.09
INV01677,C019,2022-06-30,2022-07-14,4717.64
INV01678,C021,2022-06-06,2022-07-10,2826.36
INV01679,C023,2022-07-07,2022-07-18,5544.67
INV01680,C023,2022-06-11,2022-07-22,8317.0
INV01681,C026,2022-06-20,2022-07-06,4798.95
INV01682,C027,2022-07-02,2022-08-07,3652.92
INV01683,C029,2022-06-30,2022-07-19,5656.34
INV01684,C030,2022-08-02,2022-08-09,10740.28
INV01685,C031,2022-07-02,2022-08-05,2701.0
INV01686,C032,2022-06-10,2022-07-13,973.59
INV01687,C034,2022-07-08,2022-08-01,2358.67
INV01688,C036,2022-07-01,2022-08-07,4467.35
INV01689,C036,2022-07-01,2022-08-11,6701.03
INV01690,C037,2022-06-05,2022-07-09,1837.96
INV01691,C038,2022-06-26,2022-07-12,6535.08
INV01692,C041,2022-07-06,2022-07-20,3500.59
INV01693,C043,2022-07-11,2022-08-15,2124.06
INV01694,C059,2022-07-05,2022-07-16,2665.46
INV01695,C065,2022-07-15,2022-07-24,2650.14
INV01696,C066,2022-07-13,2022-08-05,2229.59
INV01697,C067,2022-06-02,2022-07-11,3281.47
INV01698,C069,2022-06-01,2022-07-12,1623.32
INV01699,C072,2022-06-23,2022-07-15,4415.68
INV01700,C074,2022-06-29,2022-07-16,13446.03
INV01701,C076,2022-07-28,2022-08-06,14598.15
INV01702,C080,2022-06-27,2022-07-31,11080.27
INV01703,C083,2022-07-18,2022-08-04,2577.71
INV01704,C083,2022-07-31,2022-08-08,3866.56
INV01705,C084,2022-06-25,2022-07-25,4770.08
INV01706,C084,2022-07-10,2022-07-29,7155.12
INV01707,C085,2022-07-31,2022-08-08,4826.29
INV01708,C087,2022-07-21,2022-08-06,7838.58
INV01709,C090,2022-07-20,2022-08-12,6139.3
INV01710,C090,2022-08-01,2022-08-16,9208.95
INV01711,C095,2022-07-08,2022-08-11,1246.59
INV01712,C097,2022-07-07,2022-08-09,3776.3
INV01713,C097,2022-07-12,2022-08-13,5664.45
INV01714,C001,2022-08-06,2022-09-07,11099.04
INV01715,C002,2022-08-20,2022-09-01,10870.23
INV01716,C003,2022-07-20,2022-08-16,1602.63
INV01717,C004,2022-08-28,2022-09-13,3863.65
INV01718,C005,2022-07-13,2022-08-15,2843.88
INV01719,C006,2022-08-13,2022-09-08,805.5
INV01720,C008,2022-08-23,2022-09-07,4114.55
INV01721,C008,2022-08-20,2022-09-11,6171.83
INV01722,C009,2022-06-30,2022-08-11,8177.82
INV01723,C011,2022-08-04,2022-09-04,7683.18
INV01724,C014,2022-06-29,2022-08-08,10053.27
INV01725,C017,2022-08-07,2022-08-30,11356.0
INV01726,C019,2022-08-23,2022-09-10,7657.08
INV01727,C020,2022-08-05,2022-08-23,3633.75
INV01728,C022,2022-07-31,2022-09-05,6635.81
INV01729,C024,2022-07-30,2022-09-12,4168.24
INV01730,C026,2022-07-06,2022-08-04,7073.44
INV01731,C028,2022-08-15,2022-09-12,5754.07
INV01732,C029,2022-07-25,2022-08-31,9830.44
INV01733,C033,2022-08-10,2022-09-06,12327.06
INV01734,C035,2022-07-20,2022-08-29,2754.25
INV01735,C038,2022-08-11,2022-08-25,9216.67
INV01736,C041,2022-08-06,2022-08-27,4152.84
INV01737,C042,2022-07-23,2022-08-24,5873.12
INV01738,C044,2022-08-01,2022-08-13,2860.31
INV01739,C044,2022-08-03,2022-08-17,4290.46
INV01740,C046,2022-07-14,2022-08-22,4932.04
INV01741,C049,2022-07-28,2022-08-24,1432.34
INV01742,C049,2022-08-16,2022-08-28,2148.51
INV01743,C050,2022-08-08,2022-09-03,9894.41
INV01744,C051,2022-08-05,2022-09-07,5722.83
INV01745,C054,2022-07-16,2022-08-02,4830.74
INV01746,C060,2022-08-20,2022-09-02,661.05
INV01747,C069,2022-08-05,2022-09-15,4126.15
INV01748,C071,2022-08-18,2022-09-01,9662.8
INV01749,C077,2022-08-01,2022-09-11,8406.98
INV01750,C081,2022-08-27,2022-09-10,12652.49
INV01751,C083,2022-09-03,2022-09-12,2305.6
INV01752,C085,2022-08-19,2022-09-10,6747.44
INV01753,C089,2022-08-04,2022-08-22,2690.12
INV01754,C090,2022-07-03,2022-08-04,15467.15
INV01755,C096,2022-07-06,2022-08-04,3569.76
INV01756,C098,2022-07-26,2022-09-05,6067.44
INV01757,C002,2022-09-19,2022-10-14,10629.81
INV01758,C003,2022-08-27,2022-09-12,1595.3
INV01759,C004,2022-09-01,2022-09-30,1547.69
INV01760,C004,2022-09-12,2022-10-04,2321.54
INV01761,C005,2022-09-16,2022-09-25,2702.37
INV01762,C006,2022-09-27,2022-10-14,791.44
INV01763,C007,2022-09-07,2022-09-15,8594.29
INV01764,C008,2022-09-19,2022-09-26,10259.68
INV01765,C009,2022-08-21,2022-09-07,3386.69
INV01766,C009,2022-08-19,2022-09-11,5080.03
INV01767,C010,2022-08-15,2022-09-08,8457.82
INV01768,C011,2022-09-15,2022-09-29,10667.43
INV01769,C012,2022-09-19,2022-10-12,3324.56
INV01770,C012,2022-09-07,2022-10-16,4986.84
INV01771,C016,2022-08-23,2022-10-02,7067.95
INV01772,C018,2022-08-23,2022-09-12,9520.08
INV01773,C019,2022-09-24,2022-10-15,5584.62
INV01774,C022,2022-08-16,2022-09-30,4857.33
INV01775,C023,2022-09-16,2022-10-16,12081.37
INV01776,C024,2022-07-28,2022-09-11,4388.69
INV01777,C025,2022-08-30,2022-10-12,7143.87
INV01778,C026,2022-09-22,2022-10-16,5576.45
INV01779,C027,2022-09-01,2022-09-12,4144.64
INV01780,C030,2022-07-29,2022-09-05,11267.54
INV01781,C031,2022-09-20,2022-10-12,2117.83
INV01782,C034,2022-08-25,2022-09-05,1632.0
INV01783,C035,2022-08-10,2022-09-24,4294.03
INV01784,C036,2022-09-08,2022-09-20,6433.9
INV01785,C039,2022-08-18,2022-09-30,960.71
INV01786,C040,2022-09-04,2022-10-07,917.27
INV01787,C040,2022-09-27,2022-10-11,1375.91
INV01788,C045,2022-08-18,2022-09-09,9890.95
INV01789,C047,2022-09-23,2022-10-13,5730.61
INV01790,C049,2022-08-25,2022-09-19,3381.39
INV01791,C058,2022-09-02,2022-10-04,12556.21
INV01792,C059,2022-08-17,2022-09-29,11178.52
INV01793,C060,2022-09-08,2022-09-24,4937.68
INV01794,C062,2022-08-10,2022-09-07,3531.92
INV01795,C062,2022-08-26,2022-09-11,5297.88
INV01796,C064,2022-08-27,2022-09-15,2790.57
INV01797,C065,2022-09-10,2022-10-14,1292.46
INV01798,C068,2022-08-18,2022-09-14,7185.97
INV01799,C073,2022-09-02,2022-09-29,3776.2
INV01800,C075,2022-09-07,2022-10-10,4176.43
INV01801,C078,2022-08-09,2022-09-21,2391.36
INV01802,C082,2022-09-14,2022-10-14,8681.21
INV01803,C089,2022-08-14,2022-09-07,7862.63
INV01804,C091,2022-08-16,2022-09-26,164.5
INV01805,C091,2022-08-25,2022-09-30,246.74
INV01806,C096,2022-08-16,2022-09-11,2778.42
INV01807,C096,2022-08-02,2022-09-15,4167.63
INV01808,C001,2022-10-18,2022-11-09,11220.53
INV01809,C002,2022-09-13,2022-10-07,4285.16
INV01810,C002,2022-09-30,2022-10-11,6427.74
INV01811,C004,2022-10-21,2022-11-11,1524.28
INV01812,C004,2022-11-04,2022-11-15,2286.43
INV01813,C007,2022-09-27,2022-10-24,8088.36
INV01814,C008,2022-10-04,2022-10-13,10158.43
INV01815,C009,2022-09-24,2022-10-24,3258.21
INV01816,C009,2022-10-12,2022-10-28,4887.32
INV01817,C010,2022-10-02,2022-11-13,8980.75
INV01818,C011,2022-10-15,2022-11-08,5545.74
INV01819,C011,2022-10-12,2022-11-08,5545.74
INV01820,C012,2022-10-07,2022-10-27,4175.31
INV01821,C013,2022-10-18,2022-11-02,2276.11
INV01822,C016,2022-09-20,2022-10-07,1890.03
INV01823,C016,2022-10-02,2022-10-11,2835.04
INV01824,C018,2022-09-25,2022-10-13,9714.74
INV01825,C019,2022-10-02,2022-11-07,8144.82
INV01826,C020,2022-09-16,2022-10-03,3222.26
INV01827,C023,2022-09-20,2022-10-13,8637.58
INV01828,C025,2022-10-17,2022-10-24,12804.43
INV01829,C027,2022-10-13,2022-11-07,2816.41
INV01830,C028,2022-10-08,2022-10-23,10704.98
INV01831,C030,2022-10-22,2022-11-06,5155.55
INV01832,C030,2022-10-12,2022-11-10,7733.33
INV01833,C031,2022-08-30,2022-10-08,1489.73
INV01834,C032,2022-10-02,2022-10-26,617.8
INV01835,C032,2022-09-28,2022-10-30,926.7
INV01836,C033,2022-09-25,2022-11-06,9540.96
INV01837,C034,2022-10-15,2022-11-14,983.35
INV01838,C034,2022-10-25,2022-11-18,1475.02
INV01839,C035,2022-09-04,2022-10-18,4470.37
INV01840,C036,2022-10-07,2022-11-03,9215.62
INV01841,C037,2022-10-11,2022-11-09,1168.39
INV01842,C037,2022-10-11,2022-11-13,1752.58
INV01843,C039,2022-09-07,2022-10-15,717.77
INV01844,C039,2022-10-09,2022-10-19,1076.66
INV01845,C041,2022-10-16,2022-11-10,3805.95
INV01846,C043,2022-10-12,2022-11-14,2337.81
INV01847,C044,2022-09-13,2022-10-16,9611.07
INV01848,C046,2022-10-14,2022-10-23,8003.32
INV01849,C047,2022-10-05,2022-10-15,3560.75
INV01850,C047,2022-09-20,2022-10-19,5341.13
INV01851,C050,2022-09-11,2022-10-09,5844.47
INV01852,C057,2022-09-14,2022-10-03,15088.2
INV01853,C060,2022-10-16,2022-10-30,5163.67
INV01854,C066,2022-10-24,2022-11-14,12783.19
INV01855,C072,2022-09-16,2022-10-07,1528.32
INV01856,C075,2022-09-13,2022-10-27,9252.26
INV01857,C079,2022-10-30,2022-11-09,7127.01
INV01858,C079,2022-10-21,2022-11-13,10690.52
INV01859,C082,2022-10-02,2022-11-10,2692.9
INV01860,C082,2022-10-14,2022-11-14,4039.35
INV01861,C088,2022-09-16,2022-10-23,997.87
INV01862,C088,2022-09-25,2022-10-27,1496.81
INV01863,C091,2022-09-29,2022-11-10,733.71
INV01864,C097,2022-09-27,2022-10-05,8866.67
INV01865,C001,2022-11-18,2022-12-01,11275.75
INV01866,C002,2022-11-06,2022-11-29,11203.87
INV01867,C002,2022-10-15,2022-11-29,11203.87
INV01868,C003,2022-10-21,2022-11-10,1582.34
INV01869,C004,2022-10-13,2022-11-02,3980.79
INV01870,C005,2022-11-26,2022-12-16,2804.14
INV01871,C006,2022-09-29,2022-11-13,796.51
INV01872,C007,2022-11-28,2022-12-14,3375.39
INV01873,C007,2022-11-23,2022-12-18,5063.09
INV01874,C009,2022-10-31,2022-12-05,8590.29
INV01875,C010,2022-11-20,2022-12-03,9024.39
INV01876,C015,2022-11-27,2022-12-07,6562.78
INV01877,C016,2022-11-01,2022-11-20,3581.83
INV01878,C016,2022-10-12,2022-11-24,5372.75
INV01879,C018,2022-10-26,2022-11-13,9292.86
INV01880,C020,2022-12-02,2022-12-13,1114.19
INV01881,C020,2022-11-28,2022-12-17,1671.29
INV01882,C021,2022-10-23,2022-11-16,6437.01
INV01883,C022,2022-10-05,2022-11-06,5441.32
INV01884,C023,2022-11-14,2022-12-09,6919.16
INV01885,C024,2022-10-07,2022-11-14,2287.9
INV01886,C024,2022-10-10,2022-11-18,3431.86
INV01887,C025,2022-11-21,2022-12-10,9052.92
INV01888,C025,2022-11-17,2022-12-10,9052.92
INV01889,C026,2022-10-30,2022-11-07,6362.42
INV01890,C027,2022-10-06,2022-11-17,5260.13
INV01891,C028,2022-10-09,2022-11-07,12477.75
INV01892,C029,2022-11-19,2022-12-02,9067.98
INV01893,C030,2022-11-03,2022-11-22,8166.61
INV01894,C033,2022-10-25,2022-11-11,13169.86
INV01895,C034,2022-11-15,2022-12-06,983.62
INV01896,C034,2022-11-08,2022-12-10,1475.43
INV01897,C035,2022-10-05,2022-11-05,2207.9
INV01898,C036,2022-11-14,2022-11-29,10639.48
INV01899,C038,2022-11-16,2022-12-07,6361.19
INV01900,C039,2022-10-06,2022-11-10,539.62
INV01901,C039,2022-10-29,2022-11-14,809.43
INV01902,C042,2022-10-29,2022-12-13,12481.22
INV01903,C043,2022-10-03,2022-11-06,1138.62
INV01904,C044,2022-11-10,2022-11-17,9839.71
INV01905,C046,2022-09-30,2022-11-03,6428.34
INV01906,C047,2022-10-26,2022-11-30,5258.27
INV01907,C049,2022-10-26,2022-12-08,2082.82
INV01908,C049,2022-11-11,2022-12-12,3124.23
INV01909,C054,2022-10-15,2022-11-09,5897.38
INV01910,C057,2022-10-18,2022-12-02,8823.21
INV01911,C058,2022-11-10,2022-11-30,8354.56
INV01912,C059,2022-10-26,2022-11-06,14225.99
INV01913,C064,2022-10-25,2022-12-02,15987.41
INV01914,C065,2022-10-24,2022-11-08,1721.94
INV01915,C069,2022-10-27,2022-11-10,1208.91
INV01916,C069,2022-11-03,2022-11-14,1813.36
INV01917,C071,2022-10-19,2022-12-01,14524.83
INV01918,C072,2022-10-20,2022-11-16,3178.13
INV01919,C075,2022-10-25,2022-11-17,11847.79
INV01920,C076,2022-10-26,2022-11-19,12783.62
INV01921,C078,2022-10-27,2022-11-12,1496.14
INV01922,C079,2022-10-10,2022-11-18,12357.54
INV01923,C080,2022-10-21,2022-11-28,3815.97
INV01924,C086,2022-11-12,2022-12-14,3377.2
INV01925,C088,2022-11-02,2022-11-28,1598.98
INV01926,C092,2022-11-02,2022-12-01,3092.13
INV01927,C001,2022-11-30,2023-01-12,10384.38
INV01928,C002,2022-10-30,2022-12-10,11265.4
INV01929,C003,2022-11-28,2022-12-23,637.79
INV01930,C003,2022-12-19,2022-12-27,956.68
INV01931,C004,2022-11-28,2022-12-20,1611.1
INV01932,C004,2022-12-17,2022-12-24,2416.65
INV01933,C005,2022-11-24,2022-12-11,2702.87
INV01934,C006,2022-11-24,2022-12-26,759.86
INV01935,C007,2022-11-06,2022-12-07,8796.54
INV01936,C009,2022-12-02,2022-12-15,8480.06
INV01937,C010,2022-12-09,2022-12-19,3404.74
INV01938,C010,2022-11-25,2022-12-23,5107.12
INV01939,C011,2022-12-11,2023-01-01,2121.47
INV01940,C011,2022-12-10,2023-01-05,3182.2
INV01941,C012,2022-11-10,2022-12-22,9040.19
INV01942,C013,2022-11-26,2022-12-13,1359.93
INV01943,C014,2022-11-28,2022-12-29,12541.06
INV01944,C015,2022-11-03,2022-12-15,7599.72
INV01945,C016,2022-12-08,2023-01-12,5110.95
INV01946,C021,2022-11-15,2022-12-05,3417.54
INV01947,C022,2022-11-08,2022-12-15,8850.62
INV01948,C023,2022-12-06,2022-12-19,14019.8
INV01949,C024,2022-12-28,2023-01-05,5866.17
INV01950,C027,2022-12-04,2022-12-20,2141.74
INV01951,C027,2022-11-19,2022-12-24,3212.61
INV01952,C030,2022-12-02,2023-01-12,3369.67
INV01953,C030,2022-12-18,2023-01-16,5054.51
INV01954,C031,2022-12-11,2023-01-13,1204.79
INV01955,C033,2022-11-25,2022-12-20,8576.58
INV01956,C034,2022-12-08,2022-12-24,1849.89
INV01957,C035,2022-12-11,2022-12-20,3903.3
INV01958,C036,2022-11-27,2022-12-24,10604.68
INV01959,C037,2022-12-21,2023-01-10,1048.91
INV01960,C037,2022-12-07,2023-01-14,1573.37
INV01961,C038,2022-11-17,2022-12-19,7250.56
INV01962,C039,2022-11-14,2022-12-05,830.39
INV01963,C040,2022-12-31,2023-01-15,2256.15
INV01964,C042,2022-11-27,2022-12-04,6384.55
INV01965,C044,2022-12-09,2023-01-12,7674.75
INV01966,C046,2022-11-22,2022-12-16,8000.71
INV01967,C047,2022-11-15,2022-12-11,5413.72
INV01968,C048,2022-12-25,2023-01-09,2824.12
INV01969,C048,2022-12-12,2023-01-13,4236.18
INV01970,C050,2022-11-22,2023-01-06,7790.8
INV01971,C055,2022-12-05,2023-01-07,2387.3
INV01972,C061,2022-11-29,2023-01-11,3521.51
INV01973,C065,2022-11-22,2022-12-05,1308.7
INV01974,C071,2022-11-22,2022-12-05,5691.43
INV01975,C073,2022-12-09,2022-12-30,2078.85
INV01976,C073,2022-12-14,2023-01-03,3118.27
INV01977,C078,2022-10-22,2022-12-03,2245.08
INV01978,C079,2022-12-07,2023-01-07,10297.5
INV01979,C081,2022-11-18,2022-12-11,12852.32
INV01980,C084,2022-12-31,2023-01-08,8105.83
INV01981,C085,2022-11-20,2022-12-08,2459.25
INV01982,C085,2022-11-19,2022-12-12,3688.87
INV01983,C087,2022-12-10,2022-12-28,2677.42
INV01984,C092,2022-11-15,2022-12-07,8755.18
INV01985,C093,2022-12-01,2022-12-09,1450.93
INV01986,C098,2022-12-06,2023-01-06,5529.21
INV01987,C098,2022-12-13,2023-01-10,8293.81
INV01988,C100,2022-11-27,2022-12-19,3109.2
INV01989,C001,2022-12-16,2023-01-09,11166.36
INV01990,C002,2023-01-15,2023-02-11,10990.05
INV01991,C003,2022-12-06,2023-01-19,687.45
INV01992,C003,2022-12-10,2023-01-23,1031.18
INV01993,C004,2022-12-01,2023-01-14,4102.34
INV01994,C006,2022-12-21,2023-01-25,793.02
INV01995,C007,2022-12-01,2023-01-13,8670.41
INV01996,C009,2023-01-17,2023-02-04,8529.71
INV01997,C010,2022-12-17,2023-01-28,8698.36
INV01998,C012,2022-12-01,2023-01-06,11724.44
INV01999,C013,2023-01-30,2023-02-10,2200.45
INV02000,C015,2022-12-18,2023-01-14,6508.6
INV02001,C016,2022-12-16,2023-01-23,5123.79
INV02002,C017,2023-01-01,2023-01-23,10203.53
INV02003,C020,2023-02-06,2023-02-14,3721.63
INV02004,C021,2023-01-30,2023-02-07,2901.49
INV02005,C022,2022-12-30,2023-02-02,9460.26
INV02006,C023,2022-12-18,2023-01-23,5534.26
INV02007,C023,2023-01-14,2023-01-27,8301.39
INV02008,C024,2022-12-20,2023-01-28,4347.56
INV02009,C027,2023-01-12,2023-02-12,3169.73
INV02010,C031,2022-12-03,2023-01-05,1473.76
INV02011,C032,2023-01-06,2023-01-29,1116.03
INV02012,C033,2023-01-03,2023-02-03,9876.18
INV02013,C034,2023-01-08,2023-02-13,2253.56
INV02014,C043,2023-02-03,2023-02-13,1765.6
INV02015,C044,2022-12-29,2023-01-19,4190.67
INV02016,C044,2022-12-13,2023-01-23,6286.0
INV02017,C046,2022-12-29,2023-02-01,5414.42
INV02018,C048,2022-12-23,2023-01-23,11484.25
INV02019,C049,2022-12-27,2023-01-10,4032.19
INV02020,C057,2022-12-15,2023-01-12,16657.78
INV02021,C059,2022-11-30,2023-01-13,8954.89
INV02022,C060,2023-01-15,2023-01-28,3483.14
INV02023,C061,2023-01-30,2023-02-12,2827.23
INV02024,C061,2023-01-20,2023-02-16,4240.85
INV02025,C064,2022-12-26,2023-01-10,11261.58
INV02026,C069,2022-12-19,2023-01-28,3563.53
INV02027,C075,2023-01-05,2023-02-10,2448.59
INV02028,C075,2023-02-07,2023-02-14,3672.88
INV02029,C076,2023-01-23,2023-02-05,2418.77
INV02030,C082,2022-12-27,2023-01-18,14549.07
INV02031,C085,2022-12-21,2023-01-15,3518.22
INV02032,C090,2023-01-07,2023-02-09,6940.74
INV02033,C091,2023-01-19,2023-01-26,786.73
INV02034,C096,2022-12-24,2023-02-06,7151.58
INV02035,C001,2023-01-31,2023-03-06,10932.54
INV02036,C002,2023-02-16,2023-03-14,10944.29
INV02037,C003,2023-01-01,2023-02-08,1626.89
INV02038,C006,2023-02-20,2023-03-16,766.03
INV02039,C007,2023-02-26,2023-03-08,8219.05
INV02040,C008,2023-01-26,2023-02-13,4212.79
INV02041,C008,2023-01-28,2023-02-17,6319.19
INV02042,C009,2023-02-11,2023-02-28,8292.73
INV02043,C011,2023-02-01,2023-02-09,7634.04
INV02044,C012,2023-02-10,2023-03-11,6733.24
INV02045,C013,2023-02-21,2023-03-04,1748.9
INV02046,C014,2023-01-04,2023-02-03,12768.27
INV02047,C015,2023-01-24,2023-02-24,5579.67
INV02048,C016,2023-02-20,2023-03-05,8147.59
INV02049,C017,2023-02-03,2023-02-22,7083.36
INV02050,C018,2023-01-12,2023-02-16,9829.54
INV02051,C019,2023-02-16,2023-03-18,5695.99
INV02052,C020,2023-01-28,2023-02-08,2605.38
INV02053,C022,2023-02-14,2023-03-09,8664.97
INV02054,C023,2022-12-29,2023-02-04,8497.18
INV02055,C024,2023-02-12,2023-03-16,7889.78
INV02056,C026,2023-02-02,2023-03-07,4567.09
INV02057,C027,2023-01-20,2023-02-08,4359.51
INV02058,C029,2023-02-05,2023-03-07,5898.49
INV02059,C030,2023-01-12,2023-02-12,2986.02
INV02060,C030,2023-01-30,2023-02-16,4479.03
INV02061,C034,2022-12-26,2023-02-06,1977.43
INV02062,C036,2023-02-10,2023-02-24,11172.86
INV02063,C041,2023-01-15,2023-03-01,2690.76
INV02064,C042,2023-03-06,2023-03-14,10208.62
INV02065,C045,2022-12-30,2023-02-07,6636.08
INV02066,C046,2023-01-09,2023-02-14,8841.18
INV02067,C048,2023-01-22,2023-03-04,5588.61
INV02068,C049,2023-02-13,2023-02-24,4771.76
INV02069,C050,2023-02-06,2023-03-04,8151.71
INV02070,C051,2023-02-21,2023-02-28,3695.69
INV02071,C058,2023-01-29,2023-02-20,3460.64
INV02072,C058,2023-02-09,2023-02-24,5190.95
INV02073,C059,2023-02-15,2023-03-04,5289.19
INV02074,C060,2022-12-20,2023-02-02,4844.87
