date,client_id,amount,type,category
2022-09-15,C064,2790.57,income,UNKNOWN_ERROR
2022-10-14,C065,1292.46,income,Service
2022-09-14,C068,7185.97,income,UNKNOWN_ERROR
2022-09-29,C073,3776.2,income,Service
2022-10-10,C075,4176.43,income,Service
2022-09-21,C078,2391.36,income,Service
2022-10-14,C082,8681.21,income,Service
2022-09-07,C089,7862.63,income,UNKNOWN_ERROR
2022-09-26,C091,164.5,income,Partial
2022-09-30,C091,246.74,income,Partial
2022-09-11,C096,2778.42,income,Partial
2022-09-15,C096,4167.63,income,Partial
2022-10-01,SELF,1200.0,expense,Rent
2022-10-06,SELF,2364.0,expense,Operations
2022-10-21,SELF,6524.0,expense,Contractor
2022-11-09,C001,11220.53,income,Service
2022-10-07,C002,4285.16,income,Partial
2022-10-11,C002,6427.74,income,Partial
2022-11-11,C004,1524.28,income,Partial
2022-11-15,C004,2286.43,income,Partial
2022-10-15,,2768.02,income,Service
2022-10-28,,824.73,income,Service
2022-10-24,C007,8088.36,income,Service
2022-10-13,C008,10158.43,income,UNKNOWN_ERROR
2022-10-24,C009,3258.21,income,Partial
2022-10-28,C009,4887.32,income,Partial
2022-11-13,C010,8980.75,income,UNKNOWN_ERROR
2022-11-08,C011,5545.74,income,Service
2022-11-08,C011,5545.74,income,Service
2022-10-23,,2783.54,income,Partial
2022-10-27,C012,4175.31,income,UNKNOWN_ERROR
2022-11-02,C013,2276.11,income,Service
2022-10-07,C016,1890.03,income,Partial
2022-10-11,C016,2835.04,income,Partial
2022-10-13,C018,9714.74,income,Service
2022-11-07,C019,8144.82,income,Service
2022-10-03,C020,3222.26,income,Service
2022-10-13,C023,8637.58,income,Service
2022-10-24,C025,12804.43,income,Service
2022-11-07,C027,2816.41,income,Service
2022-10-23,C028,10704.98,income,Service
2022-11-06,C030,5155.55,income,Partial
2022-11-10,C030,7733.33,income,Partial
2022-10-08,C031,1489.73,income,Service
2022-10-26,C032,617.8,income,Partial
2022-10-30,C032,926.7,income,Partial
2022-11-06,C033,9540.96,income,Service
2022-11-14,C034,983.35,income,Partial
2022-11-18,C034,1475.02,income,Partial
2022-10-18,C035,4470.37,income,Service
2022-11-03,C036,9215.62,income,Service
2022-11-09,C037,1168.39,income,Partial
2022-11-13,C037,1752.58,income,Partial
2022-10-15,C039,717.77,income,Partial
2022-10-19,C039,1076.66,income,Partial
2022-10-09,,1479.1,income,Service
2022-11-10,C041,3805.95,income,Service
2022-11-14,C043,2337.81,income,Service
2022-10-16,C044,9611.07,income,Service
2022-10-23,C046,8003.32,income,UNKNOWN_ERROR
2022-10-15,C047,3560.75,income,Partial
2022-10-19,C047,5341.13,income,Partial
2022-10-09,C050,5844.47,income,Service
2022-10-03,C057,15088.2,income,Service
2022-10-30,C060,5163.67,income,Service
2022-11-14,C066,12783.19,income,Service
2022-10-07,C072,1528.32,income,UNKNOWN_ERROR
2022-10-27,C075,9252.26,income,Service
2022-11-09,C079,7127.01,income,Partial
2022-11-13,C079,10690.52,income,Partial
2022-11-10,C082,2692.9,income,Partial
2022-11-14,C082,4039.35,income,Partial
2022-10-08,,5125.47,income,Service
2022-10-23,C088,997.87,income,Partial
2022-10-27,C088,1496.81,income,Partial
2022-11-10,C091,733.71,income,Service
2022-10-05,C097,8866.67,income,Service
2022-11-01,SELF,1200.0,expense,Rent
2022-11-14,SELF,2028.0,expense,Operations
2022-12-01,C001,11275.75,income,UNKNOWN_ERROR
2022-11-29,C002,11203.87,income,Service
2022-11-29,C002,11203.87,income,Service
2022-11-10,C003,1582.34,income,Service
2022-11-02,C004,3980.79,income,Service
2022-12-16,C005,2804.14,income,Service
2022-11-13,C006,796.51,income,Service
2022-12-14,C007,3375.39,income,Partial
2022-12-18,C007,5063.09,income,Partial
2022-12-05,C009,8590.29,income,Service
2022-12-03,C010,9024.39,income,Service
2022-12-07,C015,6562.78,income,Service
2022-11-20,C016,3581.83,income,Partial
2022-11-24,C016,5372.75,income,Partial
2022-11-13,C018,9292.86,income,UNKNOWN_ERROR
2022-11-09,,8657.35,income,Service
2022-12-13,C020,1114.19,income,Partial
2022-12-17,C020,1671.29,income,UNKNOWN_ERROR
2022-11-16,C021,6437.01,income,Service
2022-11-06,C022,5441.32,income,Service
2022-12-09,C023,6919.16,income,Service
2022-11-14,C024,2287.9,income,Partial
2022-11-18,C024,3431.86,income,Partial
2022-12-10,C025,9052.92,income,Service
2022-12-10,C025,9052.92,income,Service
2022-11-07,C026,6362.42,income,Service
2022-11-17,C027,5260.13,income,Service
2022-11-07,C028,12477.75,income,Service
2022-12-02,C029,9067.98,income,UNKNOWN_ERROR
2022-11-22,C030,8166.61,income,Service
2022-11-11,C033,13169.86,income,Service
2022-12-06,C034,983.62,income,Partial
2022-12-10,C034,1475.43,income,Partial
2022-11-05,C035,2207.9,income,Service
2022-11-29,C036,10639.48,income,Service
2022-11-14,,1832.22,income,Service
2022-12-07,C038,6361.19,income,Service
2022-11-10,C039,539.62,income,Partial
2022-11-14,C039,809.43,income,Partial
2022-12-13,C042,12481.22,income,Service
2022-11-06,C043,1138.62,income,Partial
2022-11-10,,1707.93,income,Partial
2022-11-17,C044,9839.71,income,Service
2022-11-03,C046,6428.34,income,Service
2022-11-30,C047,5258.27,income,Service
2022-12-08,C049,2082.82,income,Partial
2022-12-12,C049,3124.23,income,Partial
2022-11-09,C054,5897.38,income,Service
2022-12-02,C057,8823.21,income,Service
2022-11-30,C058,8354.56,income,Service
2022-11-06,C059,14225.99,income,UNKNOWN_ERROR
2022-12-02,C064,15987.41,income,UNKNOWN_ERROR
2022-11-08,C065,1721.94,income,Service
2022-11-10,C069,1208.91,income,UNKNOWN_ERROR
2022-11-14,C069,1813.36,income,UNKNOWN_ERROR
2022-12-01,C071,14524.83,income,Service
2022-11-16,C072,3178.13,income,Service
2022-11-17,C075,11847.79,income,UNKNOWN_ERROR
2022-11-19,C076,12783.62,income,Service
2022-11-12,C078,1496.14,income,Service
2022-11-18,C079,12357.54,income,Service
2022-11-28,C080,3815.97,income,UNKNOWN_ERROR
2022-12-14,C086,3377.2,income,Service
2022-11-28,C088,1598.98,income,Service
2022-12-01,C092,3092.13,income,Service
2022-12-01,SELF,1200.0,expense,Rent
2022-12-05,SELF,2585.0,expense,Operations
2022-12-09,SELF,9825.0,expense,Emergency
2023-01-12,C001,10384.38,income,Service
2022-12-10,C002,11265.4,income,Service
2022-12-23,C003,637.79,income,Partial
2022-12-27,C003,956.68,income,Partial
2022-12-20,C004,1611.1,income,Partial
2022-12-24,C004,2416.65,income,Partial
2022-12-11,C005,2702.87,income,Service
2022-12-26,C006,759.86,income,Service
2022-12-07,C007,8796.54,income,Service
2023-01-04,,10167.12,income,Service
2022-12-15,C009,8480.06,income,Service
2022-12-19,C010,3404.74,income,Partial
2022-12-23,C010,5107.12,income,Partial
2023-01-01,C011,2121.47,income,UNKNOWN_ERROR
2023-01-05,C011,3182.2,income,Partial
2022-12-22,C012,9040.19,income,Service
2022-12-13,C013,1359.93,income,Service
2022-12-29,C014,12541.06,income,Service
2022-12-15,C015,7599.72,income,Service
2023-01-12,C016,5110.95,income,Service
2022-12-05,C021,3417.54,income,Service
2022-12-15,C022,8850.62,income,Service
2022-12-19,C023,14019.8,income,Service
2023-01-05,C024,5866.17,income,Service
2022-12-20,C027,2141.74,income,Partial
2022-12-24,C027,3212.61,income,Partial
2023-01-12,C030,3369.67,income,Partial
2023-01-16,C030,5054.51,income,Partial
2023-01-13,C031,1204.79,income,Service
2022-12-20,C033,8576.58,income,Service
2022-12-24,C034,1849.89,income,Service
2022-12-20,C035,3903.3,income,Service
2022-12-24,C036,10604.68,income,Service
2023-01-10,C037,1048.91,income,UNKNOWN_ERROR
2023-01-14,C037,1573.37,income,Partial
2022-12-19,C038,7250.56,income,Service
2022-12-05,C039,830.39,income,Service
2023-01-15,C040,2256.15,income,Service
2022-12-04,C042,6384.55,income,Service
2023-01-12,C044,7674.75,income,Service
2022-12-16,C046,8000.71,income,Service
2022-12-11,C047,5413.72,income,Service
2023-01-09,C048,2824.12,income,Partial
2023-01-13,C048,4236.18,income,Partial
2023-01-06,C050,7790.8,income,Service
2023-01-07,C055,2387.3,income,Service
2023-01-11,C061,3521.51,income,Service
2022-12-05,C065,1308.7,income,Service
2022-12-05,C071,5691.43,income,Service
2022-12-30,C073,2078.85,income,Partial
2023-01-03,C073,3118.27,income,Partial
2022-12-03,C078,2245.08,income,Service
2023-01-07,C079,10297.5,income,Service
2022-12-11,C081,12852.32,income,Service
2023-01-08,C084,8105.83,income,UNKNOWN_ERROR
2022-12-08,C085,2459.25,income,UNKNOWN_ERROR
2022-12-12,C085,3688.87,income,Partial
2022-12-28,C087,2677.42,income,Service
2022-12-07,C092,8755.18,income,Service
2022-12-09,C093,1450.93,income,Service
2023-01-06,C098,5529.21,income,Partial
2023-01-10,C098,8293.81,income,Partial
2022-12-19,C100,3109.2,income,Service
2023-01-01,SELF,1200.0,expense,Rent
2023-01-03,SELF,1488.0,expense,Operations
2023-01-09,C001,11166.36,income,Service
2023-02-11,C002,10990.05,income,Service
2023-01-19,C003,687.45,income,Partial
2023-01-23,C003,1031.18,income,UNKNOWN_ERROR
2023-01-14,C004,4102.34,income,Service
2023-02-13,,2750.71,income,Service
2023-01-25,C006,793.02,income,Service
2023-01-13,C007,8670.41,income,UNKNOWN_ERROR
2023-02-04,C009,8529.71,income,Service
2023-01-28,C010,8698.36,income,Service
2023-01-06,C012,11724.44,income,Service
2023-02-10,C013,2200.45,income,Service
2023-01-14,C015,6508.6,income,UNKNOWN_ERROR
2023-01-23,C016,5123.79,income,Service
2023-01-23,C017,10203.53,income,Service
2023-02-14,C020,3721.63,income,Service
2023-02-07,C021,2901.49,income,Service
2023-02-02,C022,9460.26,income,Service
2023-01-23,C023,5534.26,income,Partial
2023-01-27,C023,8301.39,income,Partial
2023-01-28,C024,4347.56,income,Service
2023-02-12,C027,3169.73,income,Service
2023-01-05,C031,1473.76,income,Service
2023-01-29,C032,1116.03,income,Service
2023-02-03,C033,9876.18,income,Service
2023-02-13,C034,2253.56,income,UNKNOWN_ERROR
2023-02-13,C043,1765.6,income,Service
2023-01-19,C044,4190.67,income,UNKNOWN_ERROR
2023-01-23,C044,6286.0,income,Partial
2023-01-24,,12440.41,income,UNKNOWN_ERROR
2023-02-01,C046,5414.42,income,Service
2023-01-23,C048,11484.25,income,Service
2023-01-10,C049,4032.19,income,Service
2023-01-12,C057,16657.78,income,Service
2023-01-13,C059,8954.89,income,Service
2023-01-28,C060,3483.14,income,Service
2023-02-12,C061,2827.23,income,Partial
2023-02-16,C061,4240.85,income,Partial
2023-01-10,C064,11261.58,income,Service
2023-01-28,C069,3563.53,income,Service
2023-01-13,,2980.68,income,Service
2023-02-10,C075,2448.59,income,Partial
2023-02-14,C075,3672.88,income,UNKNOWN_ERROR
2023-02-05,C076,2418.77,income,Service
2023-01-18,C082,14549.07,income,Service
2023-01-15,C085,3518.22,income,Service
2023-02-09,C090,6940.74,income,Service
2023-01-26,C091,786.73,income,Service
2023-02-06,C096,7151.58,income,Service
2023-02-01,SELF,1200.0,expense,Rent
2023-02-05,SELF,2554.0,expense,Operations
2023-03-06,C001,10932.54,income,Service
2023-03-14,C002,10944.29,income,Service
2023-02-08,C003,1626.89,income,Service
2023-03-16,C006,766.03,income,Service
2023-03-08,C007,8219.05,income,Service
2023-02-13,C008,4212.79,income,Partial
2023-02-17,C008,6319.19,income,Partial
2023-02-28,C009,8292.73,income,Service
2023-02-09,C011,7634.04,income,Service
2023-03-11,C012,6733.24,income,Service
2023-03-04,C013,1748.9,income,Service
2023-02-03,C014,12768.27,income,Service
2023-02-24,C015,5579.67,income,Service
2023-03-05,C016,8147.59,income,Service
2023-02-22,C017,7083.36,income,Service
2023-02-16,C018,9829.54,income,Service
2023-03-18,C019,5695.99,income,Service
2023-02-08,C020,2605.38,income,Service
2023-03-09,C022,8664.97,income,Service
2023-02-04,C023,8497.18,income,Service
2023-03-16,C024,7889.78,income,Service
2023-03-07,C026,4567.09,income,Service
2023-02-08,C027,4359.51,income,Service
2023-03-07,C029,5898.49,income,Service
2023-02-12,C030,2986.02,income,Partial
2023-02-16,C030,4479.03,income,UNKNOWN_ERROR
2023-02-06,C034,1977.43,income,Service
2023-02-24,C036,11172.86,income,Service
2023-03-01,C041,2690.76,income,Service
2023-03-14,C042,10208.62,income,Service
2023-02-07,C045,6636.08,income,Service
2023-02-14,C046,8841.18,income,Service
2023-03-04,C048,5588.61,income,Service
2023-02-24,C049,4771.76,income,Service
2023-03-04,C050,8151.71,income,Service
2023-02-28,C051,3695.69,income,Service
2023-02-14,,1216.03,income,Service
2023-02-20,C058,3460.64,income,Partial
2023-02-24,C058,5190.95,income,Partial
2023-03-04,C059,5289.19,income,Service
2023-02-02,C060,4844.87,income,UNKNOWN_ERROR
2023-02-10,C061,7829.4,income,Service
2023-02-16,C065,782.09,income,Service
2023-02-12,C074,14443.52,income,Service
2023-03-16,C080,7876.26,income,Service
2023-03-10,C088,1414.36,income,Service
2023-02-22,C092,1975.79,income,Partial
2023-02-26,C092,2963.69,income,Partial
2023-02-08,C094,6781.53,income,Service
2023-03-01,SELF,1200.0,expense,Rent
2023-03-11,SELF,2566.0,expense,Operations
2023-04-04,C001,10600.69,income,Service
2023-03-22,C002,4601.34,income,UNKNOWN_ERROR
2023-03-26,C002,6902.01,income,Partial
2023-04-07,C003,662.02,income,Partial
2023-04-11,C003,993.03,income,Partial
2023-03-23,C004,4020.53,income,Service
2023-04-14,C005,2836.98,income,Service
2023-03-06,C006,779.4,income,UNKNOWN_ERROR
2023-04-10,C008,10641.3,income,Service
2023-04-09,C009,8788.39,income,Service
2023-03-09,,3600.75,income,Partial
2023-03-13,C010,5401.12,income,Partial
2023-03-30,C012,12055.1,income,Service
2023-04-06,C017,11798.85,income,Service
2023-03-16,C018,7844.74,income,Service
2023-04-15,C019,5040.3,income,Service
2023-03-24,C020,3015.53,income,Service
2023-04-06,C022,6721.01,income,UNKNOWN_ERROR
2023-04-06,C023,13969.38,income,Service
2023-03-24,C024,5213.34,income,Service
2023-03-17,C025,10417.02,income,Service
2023-03-30,C026,4830.08,income,Service
2023-03-11,C027,2038.29,income,Partial
2023-03-15,C027,3057.44,income,Partial
2023-03-03,C028,8433.34,income,Service
2023-04-09,C029,11286.64,income,Service
2023-03-14,C030,7040.02,income,Service
2023-04-04,C032,756.58,income,Service
2023-04-05,C033,3756.81,income,Partial
2023-04-09,C033,5635.22,income,Partial
2023-04-12,C034,2147.83,income,UNKNOWN_ERROR
2023-03-28,C035,3736.05,income,Service
2023-04-03,C036,5820.08,income,UNKNOWN_ERROR
2023-04-01,C045,11429.01,income,Service
2023-04-12,C046,4408.02,income,Service
2023-04-03,C047,8879.89,income,Service
2023-03-24,,11461.44,income,Service
2023-03-17,C050,12974.4,income,Service
2023-03-28,C055,1318.68,income,Service
2023-03-14,C056,1143.87,income,Partial
2023-03-18,C056,1715.81,income,Partial
2023-03-04,C059,3362.45,income,UNKNOWN_ERROR
2023-03-08,C059,5043.67,income,Partial
2023-04-08,C061,5423.76,income,Service
2023-04-08,C066,1765.96,income,Partial
2023-04-12,,2648.94,income,Partial
2023-03-20,C072,1710.64,income,UNKNOWN_ERROR
2023-03-18,C073,6209.06,income,Service
2023-03-15,C077,2065.24,income,Service
2023-03-03,C080,2340.9,income,UNKNOWN_ERROR
2023-03-07,C080,3511.35,income,Partial
2023-03-24,C090,3386.53,income,Partial
2023-03-28,C090,5079.79,income,Partial
2023-04-11,C092,1636.51,income,Service
2023-03-20,C094,7498.32,income,Service
2023-03-13,C097,13114.84,income,Service
2023-03-12,C099,6429.5,income,Partial
2023-03-16,C099,9644.25,income,UNKNOWN_ERROR
2023-04-14,C100,959.74,income,UNKNOWN_ERROR
2023-04-01,SELF,1200.0,expense,Rent
2023-04-07,SELF,4931.0,expense,Operations
2023-04-20,SELF,5694.0,expense,Contractor
2023-04-02,C001,10662.45,income,Service
2023-04-11,C002,10680.56,income,Service
2023-04-22,C003,1668.16,income,Service
2023-05-04,C004,3853.85,income,Service
2023-05-05,C005,1084.96,income,Partial
2023-05-09,C005,1627.44,income,Partial
2023-04-23,C006,813.81,income,Service
2023-05-05,C007,8362.87,income,Service
2023-05-08,C008,10856.89,income,Service
2023-04-02,C009,8108.48,income,Service
2023-04-26,C010,3317.04,income,Partial
2023-04-30,C010,4975.56,income,Partial
2023-04-07,C011,8623.31,income,Service
2023-05-07,C012,4857.11,income,UNKNOWN_ERROR
2023-05-11,C012,7285.66,income,Partial
2023-04-06,C013,1904.78,income,Service
2023-05-14,C014,13776.9,income,Service
2023-04-11,C017,12358.22,income,Service
2023-04-30,C019,9688.95,income,Service
2023-04-30,C019,9688.95,income,Service
2023-05-15,C023,7469.04,income,Service
2023-04-11,C024,5208.89,income,Service
2023-04-05,C027,4319.55,income,Service
2023-04-27,C029,9761.34,income,Service
2023-05-09,C033,14251.8,income,Service
2023-04-23,C034,1648.78,income,UNKNOWN_ERROR
2023-04-13,C035,2579.22,income,Service
2023-04-19,C036,8894.26,income,UNKNOWN_ERROR
2023-04-14,C037,2239.6,income,Service
2023-05-04,C038,4980.14,income,Service
2023-04-22,C039,1495.67,income,Service
2023-04-17,,2959.36,income,Service
2023-04-18,C042,7034.46,income,Service
2023-05-04,C043,2260.06,income,Service
2023-04-28,C044,11999.09,income,Service
2023-05-09,C045,6537.22,income,Service
2023-05-16,C046,4247.46,income,UNKNOWN_ERROR
2023-04-26,C049,2900.1,income,Service
2023-04-26,C049,2900.1,income,Service
2023-04-30,C053,565.64,income,Service
2023-04-26,C054,1763.96,income,Partial
2023-04-30,C054,2645.93,income,Partial
2023-04-03,C061,1758.03,income,Service
2023-04-24,C062,8291.78,income,Service
2023-05-09,C075,14441.44,income,Service
2023-05-04,C078,825.21,income,Service
2023-04-22,C079,17462.3,income,Service
2023-04-30,C082,5482.03,income,Partial
2023-05-04,C082,8223.04,income,Partial
2023-04-25,C088,1010.79,income,Partial
2023-04-29,C088,1516.19,income,Partial
2023-04-08,C089,1781.57,income,UNKNOWN_ERROR
2023-05-04,C090,7731.19,income,Service
2023-04-16,C091,619.12,income,Service
2023-05-16,C093,5176.58,income,Service
2023-04-11,C094,12660.37,income,Service
2023-04-19,C096,8356.24,income,Service
2023-05-01,SELF,1200.0,expense,Rent
2023-05-03,SELF,2862.0,expense,Operations
2023-05-08,,11154.78,income,Service
2023-06-07,C002,11162.9,income,Service
2023-05-17,,1739.84,income,UNKNOWN_ERROR
2023-05-25,C005,2792.89,income,Service
2023-05-22,C006,817.53,income,Service
2023-05-28,,8252.78,income,Service
2023-06-04,C008,10068.39,income,UNKNOWN_ERROR
2023-05-17,C009,3513.7,income,Partial
2023-05-21,C009,5270.55,income,UNKNOWN_ERROR
2023-06-02,C010,3450.61,income,Partial
2023-06-06,C010,5175.92,income,Partial
2023-05-12,C011,11307.93,income,Service
2023-06-09,C014,14427.37,income,Service
2023-05-23,C015,4878.51,income,UNKNOWN_ERROR
2023-05-08,C016,7516.05,income,Service
2023-05-16,,10922.85,income,Service
2023-06-06,C020,2172.98,income,Service
2023-05-14,C022,4676.53,income,Service
2023-05-08,C024,3851.38,income,Service
2023-05-23,C025,8976.84,income,Service
2023-05-25,C027,4568.38,income,Service
2023-06-05,C028,6194.75,income,Service
2023-06-10,C033,8487.78,income,Service
2023-05-27,C034,711.55,income,Partial
2023-05-31,,1067.32,income,Partial
2023-06-05,C037,1957.91,income,Service
2023-05-13,C038,4054.56,income,Partial
2023-05-17,C038,6081.84,income,Partial
2023-06-01,C040,2235.44,income,Service
2023-05-28,C041,4833.92,income,Service
2023-05-29,C043,1425.64,income,Service
2023-05-29,C046,8606.1,income,UNKNOWN_ERROR
2023-05-03,C050,12314.3,income,Service
2023-05-17,,4426.3,income,Service
2023-05-29,C053,627.81,income,UNKNOWN_ERROR
2023-06-02,C053,941.71,income,Partial
2023-05-31,C054,1859.29,income,Service
2023-05-29,C063,917.77,income,Service
2023-05-07,C065,3243.74,income,Service
2023-06-03,C067,1296.23,income,UNKNOWN_ERROR
2023-06-07,C067,1944.34,income,Partial
2023-06-12,C070,8292.32,income,UNKNOWN_ERROR
2023-06-07,C073,6532.54,income,Partial
2023-06-11,C073,9798.82,income,Partial
2023-05-07,C076,2612.33,income,Service
2023-05-02,C079,8091.33,income,Service
2023-05-28,C083,6054.6,income,Service
2023-05-11,C086,3801.73,income,Service
2023-06-14,C090,8510.63,income,Service
2023-06-01,C091,999.6,income,Service
2023-06-01,C091,999.6,income,Service
2023-06-04,C092,6588.37,income,UNKNOWN_ERROR
2023-05-22,C098,5880.89,income,UNKNOWN_ERROR
2023-05-30,C099,3341.03,income,Service
2023-06-08,C100,5289.3,income,UNKNOWN_ERROR
2023-06-01,SELF,1200.0,expense,UNKNOWN_ERROR
2023-06-14,SELF,1769.0,expense,Operations
2023-06-25,SELF,14548.0,expense,
2023-06-06,C001,11145.98,income,Service
2023-06-13,C002,11487.18,income,Service
2023-06-28,C003,1725.96,income,Service
2023-07-16,C004,1641.61,income,Partial
2023-07-20,C004,2462.42,income,UNKNOWN_ERROR
2023-07-05,C005,1164.89,income,Partial
2023-07-09,C005,1747.33,income,Partial
2023-07-15,C008,10375.58,income,Service
2023-07-05,C009,8287.68,income,Service
2023-06-04,C010,8442.03,income,UNKNOWN_ERROR
2023-06-13,C011,6300.04,income,Service
2023-07-10,C013,2730.55,income,Service
2023-06-21,C014,10398.55,income,Service
2023-06-03,C017,9092.29,income,Service
2023-06-24,C021,5537.32,income,Service
2023-06-09,C023,10283.69,income,Service
2023-06-09,C026,2381.57,income,Partial
2023-06-13,C026,3572.35,income,Partial
2023-07-10,C027,3171.87,income,Service
2023-06-11,C028,7883.31,income,Service
2023-07-02,C029,6216.04,income,Service
2023-06-13,C032,1469.66,income,Service
2023-06-29,C034,2206.83,income,Service
2023-06-11,C035,1901.18,income,Partial
2023-06-15,C035,2851.77,income,Partial
2023-06-25,C036,6045.56,income,Service
2023-06-29,C037,2554.54,income,Service
2023-06-29,C037,2554.54,income,Service
2023-06-29,C040,1508.49,income,Service
2023-07-11,C041,3382.6,income,Service
2023-06-24,C042,7439.23,income,Service
2023-06-28,C043,1641.78,income,Service
2023-06-27,C044,7127.82,income,Service
2023-06-09,C045,10070.66,income,Service
2023-06-04,C047,7411.9,income,Service
2023-07-10,C048,12190.79,income,Service
2023-06-18,C054,2161.63,income,Partial
2023-06-22,C054,3242.45,income,Partial
2023-06-11,C058,16243.64,income,Service
2023-06-22,C063,2609.87,income,Service
2023-06-25,,19098.95,income,Service
2023-06-04,C071,6394.64,income,UNKNOWN_ERROR
2023-07-06,C073,7495.86,income,Service
2023-06-23,C074,14312.46,income,Service
2023-06-07,C076,6426.9,income,Service
2023-06-14,C081,7120.96,income,UNKNOWN_ERROR
2023-06-06,C089,7224.38,income,Service
2023-07-15,C096,1713.81,income,Service
2023-06-28,C098,3879.28,income,Service
2023-07-01,SELF,1200.0,expense,Rent
2023-07-06,SELF,4401.0,expense,Operations
2023-07-21,SELF,6510.0,expense,Contractor
2023-07-15,C001,10443.73,income,Service
2023-07-23,C002,11378.56,income,Service
2023-07-24,C003,1695.22,income,Service
2023-07-22,C004,1611.77,income,Partial
2023-07-26,C004,2417.65,income,Partial
2023-07-06,C006,792.08,income,Service
2023-08-09,C007,8493.68,income,Service
2023-08-14,C008,10794.23,income,Service
2023-08-01,C009,8767.72,income,Service
2023-07-26,C010,8971.95,income,Service
2023-07-07,C015,4689.5,income,Service
2023-07-21,,7031.76,income,Service
2023-08-04,C020,4846.07,income,Service
2023-08-04,C020,4846.07,income,Service
2023-07-02,C021,5852.41,income,Service
2023-08-14,C022,6617.25,income,Service
2023-07-04,C023,13216.81,income,UNKNOWN_ERROR
2023-07-17,C024,2138.13,income,Partial
2023-07-21,C024,3207.19,income,UNKNOWN_ERROR
2023-07-26,,4757.19,income,Service
2023-07-19,C030,11076.36,income,Service
2023-07-19,C031,1997.79,income,Service
2023-07-15,C032,1490.31,income,Service
2023-08-05,C033,4374.63,income,Partial
2023-08-09,C033,6561.95,income,Partial
2023-08-11,C035,4008.19,income,Service
2023-08-06,C036,10049.51,income,Service
2023-08-11,C037,2824.92,income,Service
2023-07-30,C038,6770.42,income,Service
2023-08-05,C041,4424.81,income,Service
2023-07-11,C045,3659.38,income,Partial
2023-07-15,C045,5489.07,income,Partial
2023-08-12,C047,2579.61,income,UNKNOWN_ERROR
2023-08-16,C047,3869.42,income,Partial
2023-07-16,C049,1115.07,income,Partial
2023-07-20,C049,1672.6,income,Partial
2023-07-11,C056,729.81,income,Partial
2023-07-15,C056,1094.71,income,UNKNOWN_ERROR
2023-07-28,C057,11816.14,income,UNKNOWN_ERROR
2023-08-09,C059,7582.98,income,Service
2023-07-10,C060,2909.63,income,Service
2023-08-04,C064,7380.47,income,UNKNOWN_ERROR
2023-08-08,C064,11070.7,income,Partial
2023-08-14,,1072.04,income,Service
2023-07-15,C068,12027.92,income,Service
2023-07-18,C070,13853.44,income,Service
2023-07-10,C073,16472.75,income,Service
2023-08-14,C074,9901.97,income,Service
2023-07-12,C075,13988.65,income,Service
2023-07-28,,11002.02,income,Service
2023-07-22,C086,14736.1,income,Service
2023-07-18,C088,2385.09,income,Service
2023-08-10,C094,11755.14,income,Service
2023-08-10,C095,1521.11,income,Service
2023-08-11,C097,6379.06,income,UNKNOWN_ERROR
2023-08-01,SELF,1200.0,expense,Rent
2023-08-10,SELF,2386.0,expense,Operations
2023-08-26,C001,10241.75,income,UNKNOWN_ERROR
2023-09-15,C002,11309.48,income,Service
2023-08-28,C003,1589.51,income,UNKNOWN_ERROR
2023-08-05,C004,1541.85,income,Partial
2023-08-09,C004,2312.77,income,Partial
2023-08-07,C005,2830.31,income,Service
2023-09-11,C006,806.05,income,Service
2023-09-01,C007,8679.84,income,Service
2023-08-29,C009,8019.12,income,Service
2023-08-26,C010,8692.55,income,Service
2023-08-26,C010,8692.55,income,Service
2023-08-20,C012,11724.32,income,Service
2023-09-15,C013,1329.64,income,Service
2023-09-13,,4892.87,income,Service
2023-08-23,C016,8339.47,income,UNKNOWN_ERROR
2023-09-11,C019,9252.66,income,Service
2023-08-07,C023,13852.59,income,Service
2023-08-06,C024,5746.82,income,Service
2023-08-24,C026,6600.85,income,Service
2023-09-03,C027,5718.03,income,Service
2023-09-11,C029,7431.57,income,Service
2023-09-11,C029,7431.57,income,Service
2023-08-25,C031,1836.67,income,Service
2023-08-12,C032,333.29,income,Partial
2023-08-16,C032,499.93,income,Partial
2023-08-06,C033,5049.73,income,Partial
2023-08-10,C033,7574.59,income,Partial
2023-08-18,C034,888.37,income,UNKNOWN_ERROR
2023-08-22,C034,1332.56,income,Partial
2023-08-23,C036,11009.61,income,Service
2023-08-26,,1305.93,income,Service
2023-09-14,C040,1178.38,income,UNKNOWN_ERROR
2023-09-02,C043,1827.28,income,Service
2023-09-06,,3062.96,income,Partial
2023-09-10,C044,4594.44,income,Partial
2023-08-10,C045,9231.07,income,Service
2023-08-10,C045,9231.07,income,Service
2023-08-05,C046,8303.8,income,Service
2023-08-24,C047,2396.73,income,Partial
2023-08-28,C047,3595.1,income,Partial
2023-08-15,C049,1895.81,income,Partial
2023-08-19,C049,2843.71,income,Partial
2023-09-07,C052,6071.55,income,Service
2023-09-04,C056,8074.11,income,Service
2023-09-09,C057,5265.48,income,Service
2023-09-14,C059,10607.43,income,Service
2023-09-08,,15425.32,income,UNKNOWN_ERROR
2023-08-19,C080,2600.29,income,Service
2023-08-13,C082,11059.33,income,Service
2023-09-09,C083,9021.85,income,Service
2023-08-23,C084,5201.86,income,Partial
2023-08-27,C084,7802.79,income,Partial
2023-09-09,C085,3309.96,income,Service
